date,strategy_ret,bench_ret,strategy_nav,bench_nav,segment
2024-09-11,-0.00631318638929885,-0.004450989976415094,0.9170647088879534,0.8909550231942869,mainline_2024_2025
2024-09-12,-0.007248256189741551,-0.002435661949685534,0.9104175889353627,0.8887849579454113,mainline_2024_2025
2024-09-13,-0.018306276179587716,-0.01323967099056604,0.8937512331135576,0.8770177375208501,mainline_2024_2025
2024-09-18,-0.01117624000481907,-0.006802314516129033,0.8837624548276775,0.8710519870340094,mainline_2024_2025
2024-09-19,0.018680582230785833,0.02256785124778935,0.9002716520375671,0.8907097587064843,mainline_2024_2025
2024-09-20,-0.0030535435101066086,-0.0031932935743761047,0.8975226333771549,0.8878654609573727,mainline_2024_2025
2024-09-23,-0.000502705886513142,0.0019523392927308448,0.8970714434660774,0.8895988755834583,mainline_2024_2025
2024-09-24,0.02944637845683802,0.035217169318405024,0.9234869486932014,0.9209280298103437,mainline_2024_2025
2024-09-25,0.00929674976984899,0.012342257215786374,0.9320723757709235,0.9322943604314903,mainline_2024_2025
2024-09-26,0.026945320787404227,0.03503800549666274,0.9571873649331489,0.9649600953567966,mainline_2024_2025
2024-09-27,0.046681080451283455,0.049458138987043584,1.0018699053225453,1.012685225869904,mainline_2024_2025
2024-09-30,0.11497704592169063,0.11387119780003928,1.1170619474343753,1.1280009055341131,mainline_2024_2025
2024-10-08,0.08636165204905422,0.08211672046392766,1.2135332626559416,1.2206286405769153,mainline_2024_2025
2024-10-09,-0.09169841772064816,-0.08931067190878711,1.1022541826190162,1.1116134765358816,mainline_2024_2025
2024-10-10,0.006627314431227345,0.0012053482020043236,1.109559167670368,1.112953357841148,mainline_2024_2025
2024-10-11,-0.03781720685381011,-0.035537144625663195,1.0675987391100363,1.0734021734019297,mainline_2024_2025
2024-10-14,0.035325637529576556,0.031271820432220036,1.1053123451948703,1.1069694134201096,mainline_2024_2025
2024-10-15,-0.012766465161692685,-0.015474637006482026,1.0912014136471513,1.0898394635701552,mainline_2024_2025
2024-10-16,0.003996134655671825,0.0059669715351393805,1.0955620014325447,1.0963425046271498,mainline_2024_2025
2024-10-17,-0.0028746335106747383,-0.003381522071806946,1.0924126621902048,1.0926351982494928,mainline_2024_2025
2024-10-18,0.030846795656609867,0.03303418563579278,1.1261100923534793,1.1287295122206678,mainline_2024_2025
2024-10-21,0.018899836950875753,0.0178348659733124,1.1473933894876955,1.1488602517912456,mainline_2024_2025
2024-10-22,0.0066493615315717704,0.010925869897959186,1.1550228229533346,1.1614125494332534,mainline_2024_2025
2024-10-23,-0.0005306412689096932,0.003686110151187905,1.154409920176943,1.1656936440214363,mainline_2024_2025
2024-10-24,-0.00153056526626019,-0.0008104319921491656,1.1526430204500941,1.1647489285992765,mainline_2024_2025
2024-10-25,0.018507339612540214,0.022839003925417073,1.173975376281588,1.1913506339516808,mainline_2024_2025
2024-10-28,0.021868678679724366,0.0246573796896484,1.1996486665633987,1.2207262188765307,mainline_2024_2025
2024-10-29,-0.014271231361216885,-0.018844787706205814,1.1825282028906972,1.197721892434403,mainline_2024_2025
2024-10-30,0.002469740008359629,0.0014159901768172891,1.1854487401043898,1.1994178548686494,mainline_2024_2025
2024-10-31,0.011481155087356715,0.015861346229379417,1.1990590609376401,1.2184422367384207,mainline_2024_2025
2024-11-01,-0.031244552030459526,-0.030471417517674786,1.1615949977205802,1.1813145746215947,mainline_2024_2025
2024-11-04,0.030369840152473397,0.020597631062242293,1.196872452123267,1.2056468563981,mainline_2024_2025
2024-11-05,0.03522104144482948,0.030087074372056516,1.2390275463636753,1.2419212430329858,mainline_2024_2025
2024-11-06,0.012726733559463048,0.007095500098096921,1.254796319819081,1.2507332953347552,mainline_2024_2025
2024-11-07,0.02340512405441971,0.02559820031391014,1.284164983347476,1.2827498167680111,mainline_2024_2025
2024-11-08,0.011069866813601552,0.002662387134732301,1.2983805186798234,1.2861649933772543,mainline_2024_2025
2024-11-11,0.03559278807496929,0.023260448763250882,1.344593501321863,1.3160817683067927,mainline_2024_2025
2024-11-12,-0.015250223438090259,-0.009467643964671245,1.3240881499933006,1.303621574696069,mainline_2024_2025
2024-11-13,0.0029443801922018134,0.001593767026496565,1.3279867689148699,1.305699243776849,mainline_2024_2025
2024-11-14,-0.029336702081850238,-0.028717834183673473,1.2890280167065755,1.2682023894003176,mainline_2024_2025
2024-11-15,-0.02397452333411099,-0.01994830311948205,1.258124184441721,1.2429039037197087,mainline_2024_2025
2024-11-18,-0.02989462893617717,-0.022763436788378485,1.2205130287922052,1.2146111392733563,mainline_2024_2025
2024-11-19,0.03189715631347059,0.025047266091051807,1.2594439236542176,1.2450338276758917,mainline_2024_2025
2024-11-20,0.025512737434178947,0.0221935668627451,1.29157578579148,1.272665569176796,mainline_2024_2025
2024-11-21,0.005271430874662609,0.0031022786274509805,1.2983842382656678,1.276613732371946,mainline_2024_2025
2024-11-22,-0.03507652762124754,-0.03512437201097609,1.2528414276691497,1.2317734767217932,mainline_2024_2025
2024-11-25,0.012757076724001896,0.013627726328170948,1.2688240218849332,1.2485597485608575,mainline_2024_2025
2024-11-26,-0.010515073489673772,-0.004982220458553792,1.2554822440493496,1.2423391486378508,mainline_2024_2025
2024-11-27,0.018051801281094564,0.016535462171697376,1.278145960030871,1.2628818006345706,mainline_2024_2025
2024-11-28,0.003307099696284176,0.0020175015686274512,1.2823729161470958,1.2654296666483418,mainline_2024_2025
2024-11-29,0.018944260869147377,0.015942535749265428,1.3066665232021157,1.2856038243470642,mainline_2024_2025
2024-12-02,0.023261959175960488,0.021599064275916128,1.3370621465214374,1.3133716639825,mainline_2024_2025
2024-12-03,0.00514126868903606,0.002290039388594944,1.3439363422706434,1.3163793368248844,mainline_2024_2025
2024-12-04,-0.012418713696037368,-0.013139690966098372,1.3272463816102846,1.2990825191448478,mainline_2024_2025
2024-12-05,0.013206807514847117,0.013550122992557773,1.3447750690969889,1.3166852470567425,mainline_2024_2025
2024-12-06,0.012939961423966495,0.010646753526645769,1.3621764066150157,1.3307036703543262,mainline_2024_2025
2024-12-09,-0.0004301867760458393,-0.0008128865150921207,1.3615904163382482,1.3296219592851115,mainline_2024_2025
2024-12-10,0.006302933741604166,0.007507397923197491,1.3701724305156313,1.3396039604208863,mainline_2024_2025
2024-12-11,0.014168693322318144,0.014287070323212537,1.3895859834823026,1.3587429764086734,mainline_2024_2025
2024-12-12,0.011629394380190124,0.01138436545240893,1.4057460269094026,1.3742114030080035,mainline_2024_2025
2024-12-13,-0.016203085353577545,-0.017513480901077374,1.3829686040499372,1.35014417784738,mainline_2024_2025
2024-12-16,0.00011762090037988949,-0.005626590135055783,1.3831312700623426,1.342547469935401,mainline_2024_2025
2024-12-17,-0.03474010421930485,-0.034748993145319235,1.3350811455913973,1.2958952971053501,mainline_2024_2025
2024-12-18,0.005959504694937461,0.005951640493440376,1.3430375679466717,1.3036080000308612,mainline_2024_2025
2024-12-19,0.00035593003163335996,0.00042424500587544067,1.3435155953507159,1.3041610492144935,mainline_2024_2025
2024-12-20,0.00945370077113649,0.011837432792017218,1.3562167897705166,1.3195989679845368,mainline_2024_2025
2024-12-23,-0.039788885830723666,-0.04010368408690546,1.3022544347606269,1.2666781878510784,mainline_2024_2025
2024-12-24,0.010028120674587492,0.009766258171853592,1.3153135993814233,1.2790488940542877,mainline_2024_2025
2024-12-25,-0.018264299304261055,-0.018988939482961223,1.2912903181233562,1.2547611120093423,mainline_2024_2025
2024-12-26,0.013643815022424722,0.012417034449011547,1.3089084443640793,1.2703415239624423,mainline_2024_2025
2024-12-27,0.008487862516101622,0.007007693362052086,1.320018279286006,1.279243687827453,mainline_2024_2025
2024-12-30,-0.007130800179560769,-0.008781761167711599,1.3106054927030497,1.2680096752856496,mainline_2024_2025
2024-12-31,-0.02526010213817638,-0.02469605698061484,1.2774994640945156,1.2366948360928243,mainline_2024_2025
2026-01-05,0.0,0.018271305104640194,1.2774994640945156,1.2592908647644092,extension_2026Q1
2026-01-06,0.0103350472490546,0.009981667053086566,1.2907024814165744,1.271860686899481,extension_2026Q1
2026-01-07,0.0008420285287438,0.0018147231764448937,1.2917892897280476,1.2741687619652067,extension_2026Q1
2026-01-08,0.0138014465522535,0.013796433876339017,1.3096178505670029,1.2917477470369563,extension_2026Q1
2026-01-09,0.0155643035607175,0.015540208538355143,1.3300011403417622,1.311821776404861,extension_2026Q1
2026-01-12,0.025629094750771,0.025594461751620695,1.3640878655862145,1.3453971486859981,extension_2026Q1
2026-01-13,-0.0091578166109504,-0.009134018374270613,1.3515957990719532,1.3331082664092089,extension_2026Q1
2026-01-14,0.0122387433179834,0.012213684645699696,1.3681376331264594,1.3493904303737063,extension_2026Q1
2026-01-15,-0.0063476516910301,-0.006333027416643324,1.3594531719659824,1.3408447037823934,extension_2026Q1
2026-01-16,-0.0015332094458041,-0.0015316930703931056,1.3573688455215958,1.3387909412411365,extension_2026Q1
2026-01-19,0.0073601085060253,0.0073525582865416605,1.367359227507333,1.348634479670106,extension_2026Q1
2026-01-20,-0.0070630731628421,-0.007063072406289423,1.3577014692435614,1.3391089766905775,extension_2026Q1
2026-01-21,0.0095354196814698,0.009527699996719678,1.370647722554947,1.3518676052833998,extension_2026Q1
2026-01-22,0.01033358007849,0.010328774042604589,1.3848114205553685,1.365830740313889,extension_2026Q1
2026-01-23,0.0129196017295021,0.01291358520847619,1.40270263257941,1.3834685119592887,extension_2026Q1
2026-01-26,-0.0130273215715618,-0.013016411452850882,1.3844291743155217,1.3654607165755632,extension_2026Q1
2026-01-27,0.00092274940445,0.0009217216000722761,1.3857066555116244,1.3667192912120811,extension_2026Q1
2026-01-28,-0.0083101329975067,-0.008300800249636184,1.3741912489087926,1.3553744273784052,extension_2026Q1
2026-01-29,-0.0075893295023596,-0.0075807830901802944,1.3637620587215649,1.3450996278384721,extension_2026Q1
2026-01-30,0.000408769045644,0.00040829750975723193,1.364319522436794,1.345648828666894,extension_2026Q1
2026-02-02,-0.0219166231344939,-0.021892008486192403,1.334418245628514,1.3161898730902835,extension_2026Q1
2026-02-03,0.0202634648584851,0.020240695352825418,1.361458182855329,1.3428304713379777,extension_2026Q1
2026-02-04,0.0005213494694238,0.0005208738396341808,1.3621679783566032,1.3435299166015615,extension_2026Q1
2026-02-05,-0.0055775177918735,-0.005572603470250203,1.3545704622217989,1.3360429571259227,extension_2026Q1
2026-02-06,0.0034007644447639,0.003397573636027823,1.3591770372876504,1.3405822614536544,extension_2026Q1
2026-02-09,0.0209885601560664,0.020976353881311437,1.3877042062975065,1.368702789376915,extension_2026Q1
2026-02-10,0.0037207870603531,0.003719776967481418,1.3928675581518957,1.373794058488167,extension_2026Q1
2026-02-11,-0.0041407984194268,-0.004134748291214137,1.3870999743686294,1.3681137658523528,extension_2026Q1
2026-02-12,0.0001569035401007,0.00015686432513297246,1.3873176152650815,1.3683283740949386,extension_2026Q1
2026-02-13,-0.0036913660135189,-0.0036903512787080208,1.382196518170136,1.363278761729905,extension_2026Q1
2026-02-24,0.0091431648086526,0.009135602602180623,1.3948341687337114,1.3757331347330624,extension_2026Q1
2026-02-25,0.0059975610240845,0.005992612869204087,1.40319977177917,1.383977370820854,extension_2026Q1
2026-02-26,0.0044372760457405,0.004432864388880984,1.4094261565138742,1.3901123548229828,extension_2026Q1
2026-02-27,0.0090903159330872,0.009081251283282037,1.4222382855609421,1.4027363144291252,extension_2026Q1
2026-03-02,-0.0198390541763841,-0.019813321988707198,1.394022423161971,1.3749434481660885,extension_2026Q1
2026-03-03,-0.0360580570345731,-0.0360222057453008,1.3437566831201226,1.3254149523880963,extension_2026Q1
2026-03-04,-0.0042180831245029,-0.004213863328294048,1.3380886057316157,1.3198298349254554,extension_2026Q1
2026-03-05,0.0145971341463407,0.014588422848753276,1.35762086460917,1.339084070645748,extension_2026Q1
2026-03-06,0.0177458435175991,0.01773610313514172,1.3817129920287519,1.3628342038293464,extension_2026Q1
2026-03-09,-0.0040119848336317,-0.004012009624117784,1.3761695804603005,1.3573664998875061,extension_2026Q1
2026-03-10,0.0193250865446174,0.019325084256395078,1.4027641767027657,1.3835977218646403,extension_2026Q1
2026-03-11,-0.0041642923219965,-0.004164294835612687,1.3969226566121504,1.3778360130169138,extension_2026Q1
2026-03-12,-0.0114494363741179,-0.011449441549547027,1.3809286795357059,1.3620605601210156,extension_2026Q1
2026-03-13,-0.0108951881113269,-0.010895199903829002,1.365883201803838,1.347220638037376,extension_2026Q1
2026-03-16,0.0052393332281029,0.005239344544098336,1.3730395190487565,1.3542791911369738,extension_2026Q1
2026-03-17,-0.020517913734774,-0.020512388656224474,1.3448676126424786,1.3264996900193349,extension_2026Q1
2026-03-18,0.0153551370171107,0.0153509838769102,1.3655182391044784,1.3468627653735479,extension_2026Q1
2026-03-19,-0.0229952384156592,-0.02298904663133152,1.3341178216353398,1.3158996744543714,extension_2026Q1
2026-03-20,-0.0277818584191386,-0.027774365850490895,1.297053549200217,1.2793513954735338,extension_2026Q1
